ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Partial_Cognacy,Alignment,Morphemes,Note
Marubo-27_dirty-2,,Marubo,27_dirty,mɨʂu,mɨʂu,m ɨ ʂ u,,fleck2005,251,,,,0,m ɨ ʂ u,dirty,
Katukina-27_dirty-1,,Katukina,27_dirty,txuxtxa,txuxtxa,ʈʂ u x/ʂ ʈʂ a,,aguiar1994,250,,,,0,ʈʂ u x/ʂ ʈʂ a,dirty,
Shipibo_Konibo-27_dirty-1,,Shipibo_Konibo,27_dirty,kɨras,kɨras,k ɨ r a s,,fleck2005,255,,,,0,k ɨ r a s,dirty,
Kapanawa-27_dirty-1,,Kapanawa,27_dirty,riʃta,riʃta,r i ʃ t a,,loos1998,161,,,,0,r i ʃ t a,dirty,
Arara-27_dirty-1,,Arara,27_dirty,tɨʃta,tɨʃta,t ɨ ʃ t a,,cunha1993,250,,,,0,t ɨ ʃ t a,dirty,
Shanenawa-27_dirty-1,,Shanenawa,27_dirty,fui,fui,f u j,,lanes2005,253,,,,0,f u i,pitch,
Yawanawa-27_dirty-1,,Yawanawa,27_dirty,hui,hui,h u j,,paula1992,253,,,,0,h u i,pitch,
Nukini-27_dirty-1,,Nukini,27_dirty,βuhta,βuhta,β u h t a,,aguiar2004,155,,,,0,β u h t a,dirty,
Poyanawa-27_dirty-1,,Poyanawa,27_dirty,βɨsta,βɨsta,β ɨ s t a,,paula1992,155,,,,0,β ɨ s t a,dirty,
Chakobo-27_dirty-1,,Chakobo,27_dirty,tʃɨkɨ,tʃɨkɨ,tʃ ɨ k ɨ,,zingg1998,162,,,,0,tʃ ɨ k ɨ,dirty,
Kakataibo-27_dirty-1,,Kakataibo,27_dirty,aisama,aisama,a j s a m a,,zariquiey2017,257,,,,0,a i s a m a,bad,
Kaxarari-27_dirty-1,,Kaxarari,27_dirty,tʂɨʂɨ,tʂɨʂɨ,ʈʂ ɨ ʂ ɨ,,couto2005,256,,,,0,ʈʂ ɨ ʂ ɨ,dirty,
Mastanawa-27_dirty-1,,Mastanawa,27_dirty,ʧuʂta,ʧuʂta,tʃ u ʂ t a,,zariquiey2017,250,,,,0,tʃ u ʂ t a,dirty,
Chaninawa-27_dirty-1,,Chaninawa,27_dirty,t͡ʃuʂta,t͡ʃuʂta,tʃ u ʂ t a,,zariquiey2017,250,,,,0,tʃ u ʂ t a,dirty,
Sharanawa-27_dirty-1,,Sharanawa,27_dirty,t͡ʃuʂta,t͡ʃuʂta,tʃ u ʂ t a,,zariquiey2017,250,,,,0,tʃ u ʂ t a,dirty,
Amawaka-27_dirty-1,,Amawaka,27_dirty,kɨmbu,kɨmbu,k ɨ m b u,,zariquiey2017,260,,,,0,k ɨ m b u,dirty,
Nawa-27_dirty-1,,Nawa,27_dirty,ʧuʂta,ʧuʂta,tʃ u ʂ t a,,zariquiey2017,250,,,,0,tʃ u ʂ t a,dirty,
Marinawa-27_dirty-1,,Marinawa,27_dirty,ʧuʂta,ʧuʂta,tʃ u ʂ t a,,zariquiey2017,250,,,,0,tʃ u ʂ t a,dirty,
Yaminawa-27_dirty-1,,Yaminawa,27_dirty,ʧuʂta,ʧuʂta,tʃ u ʂ t a,,zariquiey2017,250,,,,0,tʃ u ʂ t a,dirty,
Kashinawa_P-27_dirty-1,,Kashinawa_P,27_dirty,dɨtis,dɨtis,d ɨ t i s,,zariquiey2017,252,,,,0,d ɨ t i s,dirty,
Kashinawa_P-27_dirty-2,,Kashinawa_P,27_dirty,mɨʂu,mɨʂu,m ɨ ʂ u,,zariquiey2017,251,,,,0,m ɨ ʂ u,dirty,
Kashinawa_B-27_dirty-1,,Kashinawa_B,27_dirty,dɨtis,dɨtis,d ɨ t i s,,camargo1995,252,,,,0,d ɨ t i s,dirty,
Matses-122_sit-1,,Matses,122_sit,tsad,tsad,ts a d,,fleck2005,1054,,,,0,ts a d,sit/dwell,
Matis-122_sit-1,,Matis,122_sit,tsad,tsad,ts a d,,fleck2005,1054,,,,0,ts a d,sit/dwell,
Marubo-122_sit-1,,Marubo,122_sit,tsau,tsau,ts a u,,fleck2005,1054,,,,0,ts a - u,sit/dwell,
Katukina-122_sit-1,,Katukina,122_sit,βeu-ai,βeuai,β e w a,,aguiar1994,1597,,,,0,β e u a i,put_over,
Shipibo_Konibo-122_sit-1,,Shipibo_Konibo,122_sit,yakat,yakat,j a k a t,,fleck2005,1056,,,,0,j a k a t,lean,
Kapanawa-122_sit-1,,Kapanawa,122_sit,tsauti,tsauti,ts a u + t i,,loos1998,1054,,,,0,ts a - u + t i,sit/dwell _ti,
Shanenawa-122_sit-1,,Shanenawa,122_sit,tsaw,tsaw,ts a w,,lanes2005,1054,,,,0,ts a w,sit/dwell,
Yawanawa-122_sit-1,,Yawanawa,122_sit,tsaw,tsaw,ts a w,,paula1992,1054,,,,0,ts a w,sit/dwell,
Iskonawa-122_sit-1,,Iskonawa,122_sit,βɨwi,βɨwi,β ɨ w i,,zariquiey2017,1597,,,,0,β ɨ w i,put_over,
Chakobo-122_sit-1,,Chakobo,122_sit,tsa?u,tsaʔu,ts a ʔ u,,zingg1998,1054,,,,0,ts a ʔ u,sit/dwell,
Pakawara-122_sit-1,,Pakawara,122_sit,yakat,yakat,j a k a t,,key2000,1056,,,,30,j a k a t,lean,
Kakataibo-122_sit-1,,Kakataibo,122_sit,tso,tso,ts o,,zariquiey2017,1054,,,,0,ts o - -,sit/dwell,
Mastanawa-122_sit-1,,Mastanawa,122_sit,tsawa,tsawa,ts a w + a,,zariquiey2017,1054,,,,19,ts a w + a,sit/dwell _a,
Chaninawa-122_sit-1,,Chaninawa,122_sit,t͡sauwi,t͡sauwi,ts a u + w i,,zariquiey2017,1054,,,,0,ts a - u + w i,sit/dwell _wi,
Sharanawa-122_sit-1,,Sharanawa,122_sit,t͡sauwɨ,t͡sauwɨ,ts a u + w ɨ,,zariquiey2017,1054,,,,0,ts a - u + w ɨ,sit/dwell _wɨ,
Amawaka-122_sit-1,,Amawaka,122_sit,t͡saʔu,t͡saʔu,ts a ʔ u,,zariquiey2017,1054,,,,0,ts a ʔ u,sit/dwell,
Nawa-122_sit-1,,Nawa,122_sit,tsau,tsau,ts a u,,zariquiey2017,1054,,,,0,ts a - u,sit/dwell,
Marinawa-122_sit-1,,Marinawa,122_sit,tsawbi,tsawbi,ts a w + b i,,zariquiey2017,1054,,,,0,ts a w + b i,sit/dwell _bi,
Yaminawa-122_sit-1,,Yaminawa,122_sit,tsawa,tsawa,ts a w + a,,zariquiey2017,1054,,,,20,ts a w + a,sit/dwell _a,
Kashinawa_P-122_sit-1,,Kashinawa_P,122_sit,tsua,tsua,ts u a,,zariquiey2017,1054,,,,0,ts u - a,sit/dwell,
Matses-136_stand-1,,Matses,136_stand,nid,nid,n i d,,fleck2005,1179,,,,0,n i d -,stand/walk,
Matis-136_stand-1,,Matis,136_stand,nid,nid,n i d,,fleck2005,1179,,,,0,n i d -,stand/walk,
Marubo-136_stand-1,,Marubo,136_stand,ni,ni,n i,,fleck2005,1179,,,,0,n i - -,stand/walk,
Shipibo_Konibo-136_stand-1,,Shipibo_Konibo,136_stand,ni,ni,n i,,fleck2005,1179,,,,0,n i - -,stand/walk,
Kapanawa-136_stand-1,,Kapanawa,136_stand,nɨtɨ,niti,n i t i,,loos1998,1179,,,,0,n i t i,stand/walk _ti,
Iskonawa-136_stand-1,,Iskonawa,136_stand,ni,ni,n i,,zariquiey2017,1179,,,,0,n i - -,stand/walk,
Chakobo-136_stand-1,,Chakobo,136_stand,ni,ni,n i,,zingg1998,1179,,,,0,n i - -,stand/walk,
Kakataibo-136_stand-1,,Kakataibo,136_stand,niru,niru,n i + r u,,zariquiey2017,1179,,,,0,n i - - + r u,stand/walk _up,
Kaxarari-136_stand-1,,Kaxarari,136_stand,nitʃi,nitʃi,n i + tʃ i,,couto2005,1179,,,,0,n i - - + tʃ i,stand/walk _tʃi,
Mastanawa-136_stand-1,,Mastanawa,136_stand,diwɨ,diwɨ,d i + w ɨ,,zariquiey2017,1179,,,,0,d i + w ɨ,stand/walk _wɨ,
Chaninawa-136_stand-1,,Chaninawa,136_stand,di,di,d i,,zariquiey2017,1179,,,,0,d i,stand/walk,
Sharanawa-136_stand-1,,Sharanawa,136_stand,di,di,d i,,zariquiey2017,1179,,,,0,d i,stand/walk,
Amawaka-136_stand-1,,Amawaka,136_stand,niʔi,niʔi,n i + ʔ i,,zariquiey2017,1179,,,,0,n i - - + ʔ i,stand/walk _ʔi,
Nawa-136_stand-1,,Nawa,136_stand,dija,dija,d i + j a,,zariquiey2017,1179,,,,0,d i + j a,stand/walk _ja,
Marinawa-136_stand-1,,Marinawa,136_stand,di,di,d i,,zariquiey2017,1179,,,,0,d i,stand/walk,
Yaminawa-136_stand-1,,Yaminawa,136_stand,dija,dija,d i + j a,,zariquiey2017,1179,,,,0,d i + j a,stand/walk _ja,
Kashinawa_P-136_stand-1,,Kashinawa_P,136_stand,nja,nja,n i a,,zariquiey2017,1179,,,,0,n i - a,stand/walk _a,
Matses-79_liebelyingdown-1,,Matses,79_liebelyingdown,we,we,w e,,fleck2005,636,,,,0,w e,dwell,
Matis-79_liebelyingdown-1,,Matis,79_liebelyingdown,sukuad,sukuad,s u kʷ a d,,fleck2005,617,,,,0,s u k u a d,?,
Marubo-79_liebelyingdown-1,,Marubo,79_liebelyingdown,raka,raka,r a k a,,fleck2005,689,,,,0,r a k a - -,lie_down,
Katukina-79_liebelyingdown-1,,Katukina,79_liebelyingdown,raka,raka,r a k a,,aguiar1994,689,,,,0,r a k a - -,lie_down,
Shipibo_Konibo-79_liebelyingdown-1,,Shipibo_Konibo,79_liebelyingdown,raka,raka,r a k a,,fleck2005,689,,,,0,r a k a - -,lie_down,
Kapanawa-79_liebelyingdown-1,,Kapanawa,79_liebelyingdown,raka,raka,r a k a,,loos1998,689,,,,0,r a k a - -,lie_down,
Shanenawa-79_liebelyingdown-1,,Shanenawa,79_liebelyingdown,raka,raka,r a k a,,lanes2005,689,,,,27,r a k a - -,lie_down,
Nukini-79_liebelyingdown-1,,Nukini,79_liebelyingdown,raka,raka,r a k a,,aguiar2004,689,,,,0,r a k a - -,lie_down,
Poyanawa-79_liebelyingdown-1,,Poyanawa,79_liebelyingdown,raka,raka,r a k a,,paula1992,689,,,,0,r a k a - -,lie_down,
Iskonawa-79_liebelyingdown-1,,Iskonawa,79_liebelyingdown,ɾaka,ɾaka,ɾ a k a,,zariquiey2017,689,,,,0,ɾ a k a - -,lie_down,
Chakobo-79_liebelyingdown-1,,Chakobo,79_liebelyingdown,raka,raka,r a k a,,zingg1998,689,,,,0,r a k a - -,lie_down,
Pakawara-79_liebelyingdown-1,,Pakawara,79_liebelyingdown,rakat,rakat,r a k a t,,key2000,689,,,,25,r a k a - t,lie_down,
Kakataibo-79_liebelyingdown-1,,Kakataibo,79_liebelyingdown,raka,raka,r a k a,,zariquiey2017,689,,,,0,r a k a - -,lie_down,
Kaxarari-79_liebelyingdown-1,,Kaxarari,79_liebelyingdown,tsiso,tsiso,ts i s o,,couto2005,605,,,,0,ts i s o,back _so,
Mastanawa-79_liebelyingdown-1,,Mastanawa,79_liebelyingdown,ɾaʔaj,ɾaʔaj,ɾ a ʔ a i,,zariquiey2017,689,,,,23,ɾ a ʔ a i -,lie_down,
Chaninawa-79_liebelyingdown-1,,Chaninawa,79_liebelyingdown,ɾaka,ɾaka,ɾ a k a,,zariquiey2017,689,,,,0,ɾ a k a - -,lie_down,
Sharanawa-79_liebelyingdown-1,,Sharanawa,79_liebelyingdown,ɾaka,ɾaka,ɾ a k a,,zariquiey2017,689,,,,0,ɾ a k a - -,lie_down,
Amawaka-79_liebelyingdown-1,,Amawaka,79_liebelyingdown,ɾaka,ɾaka,ɾ a k a,,zariquiey2017,689,,,,0,ɾ a k a - -,lie_down,
Nawa-79_liebelyingdown-1,,Nawa,79_liebelyingdown,ɾaka,ɾaka,ɾ a k a,,zariquiey2017,689,,,,24,ɾ a k a - -,lie_down,
Marinawa-79_liebelyingdown-1,,Marinawa,79_liebelyingdown,ɾaka,ɾaka,ɾ a k a,,zariquiey2017,689,,,,0,ɾ a k a - -,lie_down,
Yaminawa-79_liebelyingdown-1,,Yaminawa,79_liebelyingdown,laʔaj,laʔaj,l a ʔ a j,,zariquiey2017,689,,,,28,l a ʔ a - j,lie_down,
Kashinawa_P-79_liebelyingdown-1,,Kashinawa_P,79_liebelyingdown,daka,daka,d a k a,,zariquiey2017,689,,,,0,d a k a - -,lie_down,
Matses-48_float-1,,Matses,48_float,nuad,nuad,n u a d,,fleck2005,425,,,,0,n u a d,swimming_bird,
Matis-48_float-1,,Matis,48_float,nuad,nuad,n u a d,,fleck2005,425,,,,0,n u a d,swimming_bird,
Marubo-48_float-1,,Marubo,48_float,nunu,nunu,n u n u,,fleck2005,424,,,,0,n u n u - -,swim,
Shipibo_Konibo-48_float-1,,Shipibo_Konibo,48_float,tuʂβa,tuʂβa,t u ʂ β a,,fleck2005,426,,,,0,t u ʂ β a,float,
Kapanawa-48_float-1,,Kapanawa,48_float,nunu,nunu,n u n u,,loos1998,424,,,,0,n u n u - -,swim,
Kapanawa-48_float-2,,Kapanawa,48_float,tuʂβa,tuʂβa,t u ʂ β a,,loos1998,426,,,,0,t u ʂ β a,float,
Iskonawa-48_float-1,,Iskonawa,48_float,nunu,nunu,n u n u,,zariquiey2017,424,,,,0,n u n u - -,swim,
Chakobo-48_float-1,,Chakobo,48_float,nunu,nunu,n u n u,,zingg1998,424,,,,0,n u n u - -,swim,
Kakataibo-48_float-1,,Kakataibo,48_float,βɨspo,βɨspo,β ɨ s p o,,zariquiey2017,430,,,,0,β ɨ s p o,face _spo,
Mastanawa-48_float-1,,Mastanawa,48_float,dudua,dudua,d u d u a,,zariquiey2017,424,,,,0,d u d u - a,swim,
Chaninawa-48_float-1,,Chaninawa,48_float,dudu,dudu,d u d u,,zariquiey2017,424,,,,0,d u d u - -,swim,
Sharanawa-48_float-1,,Sharanawa,48_float,dudu,dudu,d u d u,,zariquiey2017,424,,,,0,d u d u - -,swim,
Amawaka-48_float-1,,Amawaka,48_float,nundu,nundu,n u ⁿd u,,zariquiey2017,424,,,,0,n u ⁿd u - -,swim,
Nawa-48_float-1,,Nawa,48_float,tupi,tupi,t u p i,,zariquiey2017,431,,,,0,t u p i,float,
Marinawa-48_float-1,,Marinawa,48_float,dunduj,dunduj,d u ⁿd u j,,zariquiey2017,424,,,,0,d u ⁿd u j -,swim,
Yaminawa-48_float-1,,Yaminawa,48_float,dudua,dudua,d u d u a,,zariquiey2017,424,,,,0,d u d u - a,swim,
Kashinawa_P-48_float-1,,Kashinawa_P,48_float,nunwa,nunwa,n u n w a,,zariquiey2017,424,,,,0,n u n w a,swim,
Matses-14_blowwind-1,,Matses,14_blowwind,kunke,kunke,k u n + k e,,fleck2005,1565,,,,70 58,k u n + - k e,blow/kun _-:suffix/ke,
Matis-14_blowwind-1,,Matis,14_blowwind,kunke,kunke,k u n + k e,,fleck2005,1565,,,,70 58,k u n + - k e,blow/kun _-:suffix/ke,
Marubo-14_blowwind-1,,Marubo,14_blowwind,ʂuβi iki,ʂuβi iki,ʂ u β i + i k i,,fleck2005,112,,,,0,ʂ u β i + i k i,blow iki,
Shipibo_Konibo-14_blowwind-1,,Shipibo_Konibo,14_blowwind,ʂu,ʂu,ʂ u,,fleck2005,111,,,,0,ʂ u - -,blow,
Kapanawa-14_blowwind-1,,Kapanawa,14_blowwind,ʂuanki,ʂuanki,ʂ u a n + k i,,loos1998,111,,,,0,ʂ u - - a n - - - + - k i,blow _ki,
Arara-14_blowwind-1,,Arara,14_blowwind,ʂũã,ʂũã,ʂ ũ ã,,cunha1993,111,,,,0,ʂ ũ - - - - - ã,blow,
Shanenawa-14_blowwind-1,,Shanenawa,14_blowwind,ʂuan,ʂuan,ʂ u a n,,lanes2005,111,,,,0,ʂ u - - a n - - -,blow,
Yawanawa-14_blowwind-1,,Yawanawa,14_blowwind,sui,sui,s u j,,paula1992,111,,,,0,s u - i,blow,
Poyanawa-14_blowwind-1,,Poyanawa,14_blowwind,hun,hun,h u n,,paula1992,111,,,,0,h u - - - n - - -,blow,
Iskonawa-14_blowwind-1,,Iskonawa,14_blowwind,hun hun ik,hun hun ik,h u n + h u n + i k,,zariquiey2017,111,,,,0,h u n + h u n + i k,blow blow ik,
Iskonawa-14_blowwind-2,,Iskonawa,14_blowwind,puyu puyu ik,puyu puyu ik,p u j u + p u j u + i k,,zariquiey2017,115,,,,0,p u j u + p u j u + i k,wind wind ik,
Chakobo-14_blowwind-1,,Chakobo,14_blowwind,ʂu?a,ʂuʔa,ʂ u ʔ a,,zingg1998,111,,,,0,ʂ u - - - ʔ - a -,blow,
Kakataibo-14_blowwind-1,,Kakataibo,14_blowwind,ʂunka,ʂunka,ʂ u n k a,,zariquiey2017,111,,,,0,ʂ u - - - n k a -,blow _ka,
Kaxarari-14_blowwind-1,,Kaxarari,14_blowwind,kuha,kuha,k u h a,,couto2005,1564,,,,0,k u h a,?,
Mastanawa-14_blowwind-1,,Mastanawa,14_blowwind,ʂunaj,ʂunaj,ʂ u n a j,,zariquiey2017,111,,,,0,ʂ u - - - n - a j,blow,
Chaninawa-14_blowwind-1,,Chaninawa,14_blowwind,ʂũnwaki,ʂũwankin,ʂ ũ w a n k i,,zariquiey2017,111,,,,0,ʂ ũ - w a n k i -,blow _ki,
Sharanawa-14_blowwind-1,,Sharanawa,14_blowwind,ʂũnwaki,ʂũnwaki,ʂ ũ n w a k i,,zariquiey2017,111,,,,0,ʂ ũ n w a - k i -,blow _ki,
Amawaka-14_blowwind-1,,Amawaka,14_blowwind,çunki,çunki,ç u n k i,,zariquiey2017,111,,,,0,ç u - - - n k i -,blow _ki,
Nawa-14_blowwind-1,,Nawa,14_blowwind,ʂuanki,ʂuanki,ʂ u a n k i,,zariquiey2017,111,,,,0,ʂ u - - a n k i -,blow _ki,
Marinawa-14_blowwind-1,,Marinawa,14_blowwind,ʂunwaki,ʂunwaki,ʂ u n w a k i,,zariquiey2017,111,,,,0,ʂ u n w a - k i -,blow _ki,
Yaminawa-14_blowwind-1,,Yaminawa,14_blowwind,ʃuwaʔi,ʃuwaʔi,ʃ u w a ʔ i,,zariquiey2017,111,,,,0,ʃ u - w a ʔ - i -,blow _ʔi,
Kashinawa_P-14_blowwind-1,,Kashinawa_P,14_blowwind,ʂuanka,ʂuanka,ʂ u a n k a,,zariquiey2017,111,,,,0,ʂ u - - a n k a -,blow _ka,
Kashinawa_B-14_blowwind-1,,Kashinawa_B,14_blowwind,ʂuwaki,ʂuwaki,ʂ u w a k i,,camargo1995,111,,,,0,ʂ u - w a - k i -,blow _ki,
Matses-160_walk-1,,Matses,160_walk,kapu,kapu,k a p u,,fleck2005,1368,,,,0,k a p u,go _pu,
Matis-160_walk-1,,Matis,160_walk,kapo,kapo,k a + p o,,fleck2005,1368,,,,0,k a - - + p o,go _po,
Marubo-160_walk-1,,Marubo,160_walk,ka,ka,k a,,fleck2005,1368,,,,0,k a - -,go,
Katukina-160_walk-1,,Katukina,160_walk,hinna,hinna,h i nː a,,aguiar1994,1371,,,,0,h i nː a,?,
Kanamari-160_walk-1,,Kanamari,160_walk,koʃi,koʃi,k o ʃ i,,aguiar1994,1334,,,,0,k o ʃ i,?,
Shipibo_Konibo-160_walk-1,,Shipibo_Konibo,160_walk,ni,ni,n i,,fleck2005,1369,,,,0,n i,stand/walk,
Kapanawa-160_walk-1,,Kapanawa,160_walk,nitʃi,nitʃi,n i + tʃ i,,loos1998,1369,,,,0,n i + tʃ i,stand/walk _tʃi,
Yawanawa-160_walk-1,,Yawanawa,160_walk,kãw̃̃̃ã,kawan,k a w a n,,paula1992,1368,,,,0,k a w a n,go _wan,
Iskonawa-160_walk-1,,Iskonawa,160_walk,ni,ni,n i,,zariquiey2017,1369,,,,0,n i,stand/walk,
Chakobo-160_walk-1,,Chakobo,160_walk,βu?una,βuʔuna,β u ʔ u n a,,zingg1998,1373,,,,0,β u ʔ u n a,?,
Pakawara-160_walk-1,,Pakawara,160_walk,ka,ka,k a,,key2000,1368,,,,0,k a - -,go,
Kakataibo-160_walk-1,,Kakataibo,160_walk,niti,niti,n i + t i,,zariquiey2017,1369,,,,0,n i + t i,stand/walk _ti,
Kaxarari-160_walk-1,,Kaxarari,160_walk,kã,kã,k ã,,couto2005,1368,,,,0,k ã - -,go,
Mastanawa-160_walk-1,,Mastanawa,160_walk,kaj,kai,k a,,zariquiey2017,1368,,,,0,k a - i,go _i,
Chaninawa-160_walk-1,,Chaninawa,160_walk,ka,ka,k a,,zariquiey2017,1368,,,,0,k a - -,go,
Sharanawa-160_walk-1,,Sharanawa,160_walk,ka,ka,k a,,zariquiey2017,1368,,,,0,k a - -,go,
Amawaka-160_walk-1,,Amawaka,160_walk,kaʔi,kaʔi,k a ʔ i,,zariquiey2017,1368,,,,0,k a ʔ i,go _ʔi,
Nawa-160_walk-1,,Nawa,160_walk,ka,ka,k a,,zariquiey2017,1368,,,,0,k a - -,go,
Marinawa-160_walk-1,,Marinawa,160_walk,ka,ka,k a,,zariquiey2017,1368,,,,0,k a - -,go,
Yaminawa-160_walk-1,,Yaminawa,160_walk,kaj,kai,k a,,zariquiey2017,1368,,,,0,k a - i,go _i,
Kashinawa_P-160_walk-1,,Kashinawa_P,160_walk,ni,ni,n i,,zariquiey2017,1369,,,,0,n i,stand/walk,
Matses-51_flyverb-1,,Matses,51_flyverb,kapu,kapu,k a + p u,,fleck2005,457,,,,0,k a + p u,go _pu,
Matis-51_flyverb-1,,Matis,51_flyverb,kapo,kapo,k a + p o,,fleck2005,457,,,,0,k a + p o,go _po,
Marubo-51_flyverb-1,,Marubo,51_flyverb,nuja,nuja,n u j a,,fleck2005,456,,,,0,n u - - j a -,fly,
Shipibo_Konibo-51_flyverb-1,,Shipibo_Konibo,51_flyverb,nuya,nuya,n u j a,,fleck2005,456,,,,0,n u - - j a -,fly,
Kapanawa-51_flyverb-1,,Kapanawa,51_flyverb,nuya,nuya,n u j a,,loos1998,456,,,,0,n u - - j a -,fly,
Arara-51_flyverb-1,,Arara,51_flyverb,pɨraĩ,pɨraĩ,p ɨ r a ĩ,,cunha1993,460,,,,0,p ɨ r a ĩ,wing,
Shanenawa-51_flyverb-1,,Shanenawa,51_flyverb,nuja,nuja,n u j a,,lanes2005,456,,,,0,n u - - j a -,fly,
Yawanawa-51_flyverb-1,,Yawanawa,51_flyverb,nuja,nuja,n u j a,,paula1992,456,,,,0,n u - - j a -,fly,
Poyanawa-51_flyverb-1,,Poyanawa,51_flyverb,jũnda,jũnda,j ũ ⁿd a,,paula1992,459,,,,0,j ũ ⁿd a,fly,
Iskonawa-51_flyverb-1,,Iskonawa,51_flyverb,juna,juna,j u n a,,zariquiey2017,459,,,,0,j u n a,fly,
Chakobo-51_flyverb-1,,Chakobo,51_flyverb,nuya,nuya,n u j a,,zingg1998,456,,,,0,n u - - j a -,fly,
Kakataibo-51_flyverb-1,,Kakataibo,51_flyverb,noan,noan,n o a n,,zariquiey2017,955,,,,0,n o a n,fly,
Kaxarari-51_flyverb-1,,Kaxarari,51_flyverb,hatʃakikɨ,hatʃakikɨ,h a tʃ a k i k ɨ,,couto2005,462,,,,0,h a tʃ a k i k ɨ,?,
Mastanawa-51_flyverb-1,,Mastanawa,51_flyverb,duʔujaj,duʔujai,d u ʔ u j a,,zariquiey2017,456,,,,0,d u ʔ u j a i,fly _i,
Chaninawa-51_flyverb-1,,Chaninawa,51_flyverb,duja,duja,d u j a,,zariquiey2017,456,,,,0,d u - - j a -,fly,
Sharanawa-51_flyverb-1,,Sharanawa,51_flyverb,duja,duja,d u j a,,zariquiey2017,456,,,,0,d u - - j a -,fly,
Amawaka-51_flyverb-1,,Amawaka,51_flyverb,maka,maka,m a k a,,zariquiey2017,464,,,,0,m a k a,head _ka,
Nawa-51_flyverb-1,,Nawa,51_flyverb,duja,duja,d u j a,,zariquiey2017,456,,,,0,d u - - j a -,fly,
Marinawa-51_flyverb-1,,Marinawa,51_flyverb,duja,duja,d u j a,,zariquiey2017,456,,,,0,d u - - j a -,fly,
Yaminawa-51_flyverb-1,,Yaminawa,51_flyverb,jujaj,jujaj,j u j a j,,zariquiey2017,456,,,,0,j u j a j,fly,
Kashinawa_P-51_flyverb-1,,Kashinawa_P,51_flyverb,nuja,nuja,n u j a,,zariquiey2017,456,,,,0,n u - - j a -,fly,
Kashinawa_B-51_flyverb-1,,Kashinawa_B,51_flyverb,nuja,nuja,n u j a,,camargo1995,456,,,,0,n u - - j a -,fly,
Matses-144_swim-1,,Matses,144_swim,tantan,tantan,t a n t a n,,fleck2005,1248,,,,0,t a n t a n,?,
Matis-144_swim-1,,Matis,144_swim,nun,nun,n u n,,fleck2005,1241,,,,0,n u n - -,float,
Marubo-144_swim-1,,Marubo,144_swim,nuna,nuna,n u n a,,fleck2005,1241,,,,0,n u n a -,float,
Katukina-144_swim-1,,Katukina,144_swim,nuna,nuna,n u n a,,aguiar1994,1241,,,,0,n u n a -,float,
Shipibo_Konibo-144_swim-1,,Shipibo_Konibo,144_swim,nunu,nunu,n u n u,,fleck2005,1241,,,,0,n u n u -,float,
Kapanawa-144_swim-1,,Kapanawa,144_swim,nuna,nuna,n u n a,,loos1998,1241,,,,0,n u n a -,float,
Arara-144_swim-1,,Arara,144_swim,tupi,tupi,t u p i,,cunha1993,1242,,,,0,t u - p i - - - - -,gather,
Shanenawa-144_swim-1,,Shanenawa,144_swim,tupi,tunpi,t u n p i,,lanes2005,1242,,,,0,t u n p i -,gather_with_hands,
Yawanawa-144_swim-1,,Yawanawa,144_swim,tupin,tupin,t u p i n,,paula1992,1242,,,,0,t u - p i n,gather_with_hands,
Poyanawa-144_swim-1,,Poyanawa,144_swim,ua,ua,u a,,paula1992,1247,,,,0,u a,float,
Iskonawa-144_swim-1,,Iskonawa,144_swim,tunpi,tunpi,t u n p i,,zariquiey2017,1242,,,,0,t u n p i -,gather_with_hands,
Chakobo-144_swim-1,,Chakobo,144_swim,aʃi,aʃi,a ʃ i,,zingg1998,1245,,,,0,a ʃ i,?,
Chakobo-144_swim-2,,Chakobo,144_swim,nono,nono,n o n o,,zingg1998,1241,,,,0,n o n o -,float,
Pakawara-144_swim-1,,Pakawara,144_swim,nunan,nunan,n u n a n,,key2000,1241,,,,0,n u n a n,float,
Kakataibo-144_swim-1,,Kakataibo,144_swim,mɨɲu,mɨɲu,m ɨ ɲ u,,zariquiey2017,1250,,,,0,m ɨ ɲ u,hand _ɲu,
Kaxarari-144_swim-1,,Kaxarari,144_swim,natai,natai,n a t a,,couto2005,1249,,,,0,n a t a,?,
Mastanawa-144_swim-1,,Mastanawa,144_swim,tupitjaj,tunpi,t u n p i,,zariquiey2017,1242,,,,0,t u n p i -,gather_with_hands,
Chaninawa-144_swim-1,,Chaninawa,144_swim,tupi,tupi,t u p i,,zariquiey2017,1242,,,,0,t u - p i -,gather_with_hands,
Sharanawa-144_swim-1,,Sharanawa,144_swim,tupi,tunpi,t u n p i,,zariquiey2017,1242,,,,0,t u n p i -,gather_with_hands,
Amawaka-144_swim-1,,Amawaka,144_swim,pukɨ,pukɨ,p u k ɨ,,zariquiey2017,1243,,,,0,p u k ɨ,?,
Nawa-144_swim-1,,Nawa,144_swim,pukɨ,pukɨ,p u k ɨ,,zariquiey2017,1243,,,,0,p u k ɨ,?,
Marinawa-144_swim-1,,Marinawa,144_swim,pukɨ,pukɨ,p u k ɨ,,zariquiey2017,1243,,,,0,p u k ɨ,?,
Yaminawa-144_swim-1,,Yaminawa,144_swim,tupitadi,tunpi,t u n p i,,zariquiey2017,1242,,,,0,t u n p i -,gather_with_hands,
